Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,,,Roster Position
123236-57439,QB,Patrick,Patrick Mahomes,Mahomes,22.88000030517578,10,8100,IND@KC,KC,IND,,,,,,QB
123236-111311,WR,Rashee,Rashee Rice,Rice,16.024999618530273,4,8100,IND@KC,KC,IND,,,,,,WR/FLEX
123236-38435,QB,Jared,Jared Goff,Goff,18.38000030517578,10,8000,NYG@DET,DET,NYG,,,,,,QB
123236-41535,QB,Baker,Baker Mayfield,Mayfield,18.63000030517578,10,8000,TB@LAR,TB,LAR,Q,Illness,,,,QB
123236-72297,RB,Rico,Rico Dowdle,Dowdle,14.5,11,8000,CAR@SF,CAR,SF,,,,,,RB/FLEX
123236-45889,WR,Davante,Davante Adams,Adams,14.139999389648438,10,8000,TB@LAR,LAR,TB,,,,,,WR/FLEX
123236-72846,WR,A.J.,A.J. Brown,Brown,9.855555216471354,9,7900,PHI@DAL,PHI,DAL,,,,,,WR/FLEX
123236-31716,QB,Dak,Dak Prescott,Prescott,20.517999267578126,10,7900,PHI@DAL,DAL,PHI,Q,Hip,,,,QB
123236-63519,QB,Daniel,Daniel Jones,Jones,20.566000366210936,10,7800,IND@KC,IND,KC,,,,,,QB
123236-6654,QB,Matthew,Matthew Stafford,Stafford,20.93800048828125,10,7800,TB@LAR,LAR,TB,,,,,,QB
123236-169410,RB,Quinshon,Quinshon Judkins,Judkins,12.11111111111111,9,7700,CLE@LV,CLE,LV,,,,,,RB/FLEX
123236-152113,QB,Caleb,Caleb Williams,Williams,19.555999755859375,10,7700,PIT@CHI,CHI,PIT,,,,,,QB
123236-110246,WR,George,George Pickens,Pickens,17.08000030517578,10,7700,PHI@DAL,DAL,PHI,,,,,,WR/FLEX
123236-152655,WR,Emeka,Emeka Egbuka,Egbuka,14.210000610351562,10,7600,TB@LAR,TB,LAR,Q,Illness,,,,WR/FLEX
123236-151966,QB,Jaxson,Jaxson Dart,Dart,18.153333875868057,9,7600,NYG@DET,NYG,DET,Q,Concussion,,,,QB
123236-152647,RB,TreVeyon,TreVeyon Henderson,Henderson,10.51818154074929,11,7500,NE@CIN,NE,CIN,,,,,,RB/FLEX
123236-152664,RB,Bucky,Bucky Irving,Irving,16.375,4,7500,TB@LAR,TB,LAR,Q,Shoulder,,,,RB/FLEX
123236-6714,QB,Joe,Joe Flacco,Flacco,16.724444919162327,9,7500,NE@CIN,CIN,NE,Q,Shoulder,,,,QB
123236-63336,QB,Joe,Joe Burrow,Burrow,7.929999828338623,2,7500,NE@CIN,CIN,NE,IR,Toe,,,,QB
123236-89981,WR,Tee,Tee Higgins,Higgins,11.890000152587891,10,7500,NE@CIN,CIN,NE,,,,,,WR/FLEX
123236-63589,QB,Sam,Sam Darnold,Darnold,16.263999938964844,10,7400,SEA@TEN,SEA,TEN,,,,,,QB
123236-167031,RB,Ashton,Ashton Jeanty,Jeanty,12.919999694824218,10,7400,CLE@LV,LV,CLE,,,,,,RB/FLEX
123236-151794,TE,Brock,Brock Bowers,Bowers,13.028570992606026,7,7400,CLE@LV,LV,CLE,,,,,,TE/FLEX
123236-73048,WR,DK,DK Metcalf,Metcalf,10.65999984741211,10,7400,PIT@CHI,PIT,CHI,,,,,,WR/FLEX
123236-90584,QB,Mac,Mac Jones,Jones,16.126666598849827,9,7400,CAR@SF,SF,CAR,,,,,,QB
123236-85607,QB,Brock,Brock Purdy,Purdy,20.246667226155598,3,7400,CAR@SF,SF,CAR,,,,,,QB
123236-30231,QB,Jacoby,Jacoby Brissett,Brissett,16.542857578822545,7,7300,JAC@ARI,ARI,JAC,,,,,,QB
123236-103064,RB,Breece,Breece Hall,Hall,13.596000671386719,10,7300,NYJ@BAL,NYJ,BAL,,,,,,RB/FLEX
123236-87770,WR,Chris,Chris Olave,Olave,12.20999984741211,10,7300,ATL@NO,NO,ATL,,,,,,WR/FLEX
123236-69017,QB,Jordan,Jordan Love,Love,17.433999633789064,10,7200,MIN@GB,GB,MIN,,,,,,QB
123236-90576,WR,DeVonta,DeVonta Smith,Smith,11.5,10,7200,PHI@DAL,PHI,DAL,,,,,,WR/FLEX
123236-119606,QB,Bryce,Bryce Young,Young,14.177999877929688,10,7200,CAR@SF,CAR,SF,,,,,,QB
123236-103342,RB,Kenneth,Kenneth Walker III,Walker III,10.730000305175782,10,7200,SEA@TEN,SEA,TEN,,,,,,RB/FLEX
123236-111631,WR,Jameson,Jameson Williams,Williams,10.86999969482422,10,7100,NYG@DET,DET,NYG,,,,,,WR/FLEX
123236-112057,RB,Jaylen,Jaylen Warren,Warren,12.11111111111111,9,7100,PIT@CHI,PIT,CHI,Q,Ankle,,,,RB/FLEX
123236-53729,QB,Mason,Mason Rudolph,Rudolph,3.1533333460489907,3,7100,PIT@CHI,PIT,CHI,,,,,,QB
123236-6894,QB,Aaron,Aaron Rodgers,Rodgers,15.236000061035156,10,7100,PIT@CHI,PIT,CHI,Q,Wrist,,,,QB
123236-112295,WR,Zay,Zay Flowers,Flowers,10.69000015258789,10,7000,NYJ@BAL,BAL,NYJ,,,,,,WR/FLEX
123236-89951,QB,Trevor,Trevor Lawrence,Lawrence,16.613999938964845,10,7000,JAC@ARI,JAC,ARI,,,,,,QB
123236-89956,RB,Travis,Travis Etienne Jr.,Etienne Jr.,13.839999389648437,10,7000,JAC@ARI,JAC,ARI,Q,Shoulder,,,,RB/FLEX
123236-14377,QB,Tyrod,Tyrod Taylor,Taylor,10.053333282470703,3,6900,NYJ@BAL,NYJ,BAL,,,,,,QB
123236-120033,WR,Rome,Rome Odunze,Odunze,12.15,10,6900,PIT@CHI,CHI,PIT,,,,,,WR/FLEX
123236-89493,RB,Chase,Chase Brown,Brown,11.730000305175782,10,6900,NE@CIN,CIN,NE,,,,,,RB/FLEX
123236-91591,QB,Justin,Justin Fields,Fields,15.962222629123264,9,6900,NYJ@BAL,NYJ,BAL,,,,,,QB
123236-129210,WR,Jordan,Jordan Addison,Addison,11.542857578822545,7,6800,MIN@GB,MIN,GB,,,,,,WR/FLEX
123236-91598,RB,D'Andre,D'Andre Swift,Swift,14.43333265516493,9,6800,PIT@CHI,CHI,PIT,Q,Hip,,,,RB/FLEX
123236-22038,QB,Kirk,Kirk Cousins,Cousins,3.4666665395100913,3,6800,ATL@NO,ATL,NO,,,,,,QB
123236-137902,RB,Rachaad,Rachaad White,White,9,10,6800,TB@LAR,TB,LAR,,,,,,RB/FLEX
123236-167620,WR,Tetairoa,Tetairoa McMillan,McMillan,11.98181845925071,11,6800,CAR@SF,CAR,SF,,,,,,WR/FLEX
123236-88797,QB,Michael,Michael Penix Jr.,Penix Jr.,14.03111097547743,9,6800,ATL@NO,ATL,NO,IR,Knee - acl,,,,QB
123236-39793,TE,George,George Kittle,Kittle,11.383333841959635,6,6800,CAR@SF,SF,CAR,,,,,,TE/FLEX
123236-24849,QB,Jameis,Jameis Winston,Winston,12.039999961853027,1,6700,NYG@DET,NYG,DET,,,,,,QB
123236-25079,WR,Stefon,Stefon Diggs,Diggs,11.127272865988992,11,6700,NE@CIN,NE,CIN,,,,,,WR/FLEX
123236-73273,RB,David,David Montgomery,Montgomery,10.55199966430664,10,6700,NYG@DET,DET,NYG,,,,,,RB/FLEX
123236-137059,RB,Sean,Sean Tucker,Tucker,6.3,10,6700,TB@LAR,TB,LAR,,,,,,RB/FLEX
123236-26483,QB,Geno,Geno Smith,Smith,13.347999572753906,10,6700,CLE@LV,LV,CLE,,,,,,QB
123236-88431,QB,Tyler,Tyler Shough,Shough,8.635000228881836,4,6600,ATL@NO,NO,ATL,,,,,,QB
123236-40442,RB,Aaron,Aaron Jones Sr.,Jones Sr.,9.216666539510092,6,6600,MIN@GB,MIN,GB,,,,,,RB/FLEX
123236-69213,WR,Michael,Michael Pittman Jr.,Pittman Jr.,12.6,10,6600,IND@KC,IND,KC,,,,,,WR/FLEX
123236-152575,QB,J.J.,J.J. McCarthy,McCarthy,14.536000061035157,5,6600,MIN@GB,MIN,GB,,,,,,QB
123236-151745,WR,Brian,Brian Thomas Jr.,Thomas Jr.,8.824999809265137,8,6500,JAC@ARI,JAC,ARI,Q,Ankle,,,,WR/FLEX
123236-103698,QB,Dillon,Dillon Gabriel,Gabriel,9.010000228881836,8,6500,CLE@LV,CLE,LV,Q,Concussion,,,,QB
123236-137530,TE,Tyler,Tyler Warren,Warren,11.13000030517578,10,6500,IND@KC,IND,KC,,,,,,TE/FLEX
123236-185861,RB,Emanuel,Emanuel Wilson,Wilson,4.240000152587891,10,6500,MIN@GB,GB,MIN,,,,,,RB/FLEX
123236-184183,QB,Shedeur,Shedeur Sanders,Sanders,2.4800000190734863,1,6500,CLE@LV,CLE,LV,,,,,,QB
123236-152651,WR,Marvin,Marvin Harrison Jr.,Harrison Jr.,10.61111111111111,9,6400,JAC@ARI,ARI,JAC,O,Appendix,,,,WR/FLEX
123236-45229,RB,Kareem,Kareem Hunt,Hunt,8.890000152587891,10,6400,IND@KC,KC,IND,,,,,,RB/FLEX
123236-168356,QB,Cam,Cam Ward,Ward,9.205999755859375,10,6400,SEA@TEN,TEN,SEA,,,,,,QB
123236-89680,TE,Jake,Jake Ferguson,Ferguson,11,10,6400,PHI@DAL,DAL,PHI,,,,,,TE/FLEX
123236-104576,QB,Sam,Sam Howell,Howell,0.07999999821186066,2,6300,PHI@DAL,PHI,DAL,,,,,,QB
123236-61593,WR,Jauan,Jauan Jennings,Jennings,7.9777781168619795,9,6300,CAR@SF,SF,CAR,,,,,,WR/FLEX
123236-93382,QB,Aidan,Aidan O'Connell,O'Connell,11.164444817437065,9,6300,CLE@LV,LV,CLE,Q,Wrist,,,,QB
123236-91390,QB,Joe,Joe Milton III,Milton III,3.4800000190734863,2,6300,PHI@DAL,DAL,PHI,,,,,,QB
123236-89607,QB,Tanner,Tanner McKee,McKee,-0.20000000298023224,1,6300,PHI@DAL,PHI,DAL,,,,,,QB
123236-89612,WR,Michael,Michael Wilson,Wilson,6.909999847412109,10,6300,JAC@ARI,ARI,JAC,,,,,,WR/FLEX
123236-90912,RB,Kenneth,Kenneth Gainwell,Gainwell,9.080000305175782,10,6300,PIT@CHI,PIT,CHI,,,,,,RB/FLEX
123236-53095,QB,Kyle,Kyle Allen,Allen,-0.15000000596046448,2,6300,NYG@DET,DET,NYG,,,,,,QB
123236-92020,QB,Kenny,Kenny Pickett,Pickett,-0.8399999737739563,2,6300,CLE@LV,LV,CLE,,,,,,QB
123236-94370,WR,Romeo,Romeo Doubs,Doubs,9.54000015258789,10,6200,MIN@GB,GB,MIN,Q,Wrist,,,,WR/FLEX
123236-22015,QB,Russell,Russell Wilson,Wilson,9.306666692097982,6,6200,NYG@DET,NYG,DET,,,,,,QB
123236-87691,QB,Malik,Malik Willis,Willis,5.840000152587891,1,6200,MIN@GB,GB,MIN,,,,,,QB
123236-139985,QB,Bailey,Bailey Zappe,Zappe,4.5,2,6200,CLE@LV,CLE,LV,,,,,,QB
123236-14225,QB,Andy,Andy Dalton,Dalton,2.630000114440918,4,6200,CAR@SF,CAR,SF,,,,,,QB
123236-103376,RB,Zach,Zach Charbonnet,Charbonnet,9.133332994249132,9,6200,SEA@TEN,SEA,TEN,,,,,,RB/FLEX
123236-42104,RB,Alvin,Alvin Kamara,Kamara,8.169999694824218,10,6100,ATL@NO,NO,ATL,Q,Ankle,,,,RB/FLEX
123236-86312,WR,Alec,Alec Pierce,Pierce,10.1875,8,6100,IND@KC,IND,KC,,,,,,WR/FLEX
123236-169776,WR,Christian,Christian Watson,Watson,10.350000381469727,4,6100,MIN@GB,GB,MIN,Q,Knee,,,,WR/FLEX
123236-86081,QB,Emory,Emory Jones,Jones,,0,6000,ATL@NO,ATL,NO,IR,Concussion,,,,QB
123236-152646,QB,Kyle,Kyle McCord,McCord,,0,6000,PHI@DAL,PHI,DAL,,,,,,QB
123236-52342,QB,Will,Will Grier,Grier,,0,6000,PHI@DAL,DAL,PHI,,,,,,QB
123236-86153,RB,Tyrone,Tyrone Tracy Jr.,Tracy Jr.,6.933333502875434,9,6000,NYG@DET,NYG,DET,,,,,,RB/FLEX
123236-63634,WR,Jakobi,Jakobi Meyers,Meyers,7.3555552164713545,9,6000,JAC@ARI,JAC,ARI,,,,,,WR/FLEX
123236-86200,QB,Sean,Sean Clifford,Clifford,,0,6000,NE@CIN,CIN,NE,,,,,,QB
123236-86243,QB,Will,Will Levis,Levis,10.995000203450521,12,6000,SEA@TEN,TEN,SEA,IR,Shoulder,,,,QB
123236-158974,WR,Xavier,Xavier Worthy,Worthy,6.862500190734863,8,6000,IND@KC,KC,IND,Q,Ankle,,,,WR/FLEX
123236-129315,QB,Anthony,Anthony Richardson Sr.,Richardson Sr.,0.8299999833106995,2,6000,IND@KC,IND,KC,IR,Orbital,,,,QB
123236-120105,QB,Will,Will Howard,Howard,,0,6000,PIT@CHI,PIT,CHI,,,,,,QB
123236-33076,TE,Travis,Travis Kelce,Kelce,11.40999984741211,10,6000,IND@KC,KC,IND,,,,,,TE/FLEX
123236-54604,QB,Jimmy,Jimmy Garoppolo,Garoppolo,-0.30000001192092896,1,6000,TB@LAR,LAR,TB,,,,,,QB
123236-27986,QB,C.J.,C.J. Beathard,Beathard,,0,6000,NYG@DET,DET,NYG,,,,,,QB
123236-61798,QB,Gardner,Gardner Minshew II,Minshew II,-0.30000001192092896,2,6000,IND@KC,KC,IND,,,,,,QB
123236-89455,WR,Jayden,Jayden Reed,Reed,12,1,6000,MIN@GB,GB,MIN,IR,Collarbone,,,,WR/FLEX
123236-103824,QB,Easton,Easton Stick,Stick,,0,6000,ATL@NO,ATL,NO,,,,,,QB
123236-70051,QB,Tyler,Tyler Huntley,Huntley,11.680000305175781,2,6000,NYJ@BAL,BAL,NYJ,,,,,,QB
123236-60840,QB,Jake,Jake Browning,Browning,14.045000076293945,4,6000,NE@CIN,CIN,NE,,,,,,QB
123236-110000,QB,Connor,Connor Bazelak,Bazelak,,0,6000,TB@LAR,TB,LAR,,,,,,QB
123236-185776,QB,Tyson,Tyson Bagent,Bagent,1.2899999618530273,2,6000,PIT@CHI,CHI,PIT,,,,,,QB
123236-91583,QB,Stetson,Stetson Bennett IV,Bennett IV,0,1,6000,TB@LAR,LAR,TB,,,,,,QB
123236-31170,QB,Brandon,Brandon Allen,Allen,2.7866665522257485,3,6000,SEA@TEN,TEN,SEA,,,,,,QB
123236-22994,QB,Case,Case Keenum,Keenum,,0,6000,PIT@CHI,CHI,PIT,,,,,,QB
123236-40407,QB,Joshua,Joshua Dobbs,Dobbs,0.03999999910593033,2,6000,NE@CIN,NE,CIN,,,,,,QB
123236-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,-0.10000000149011612,2,6000,TB@LAR,TB,LAR,,,,,,QB
123236-102933,QB,Kedon,Kedon Slovis,Slovis,0,1,6000,JAC@ARI,ARI,JAC,,,,,,QB
123236-94748,QB,Tommy,Tommy DeVito,DeVito,6.739999771118164,2,6000,NE@CIN,NE,CIN,,,,,,QB
123236-30253,QB,Jeff,Jeff Driskel,Driskel,0,1,6000,JAC@ARI,ARI,JAC,,,,,,QB
123236-64051,QB,Drew,Drew Lock,Lock,0.05000000074505806,2,6000,SEA@TEN,SEA,TEN,,,,,,QB
123236-208467,QB,Cam,Cam Miller,Miller,,0,6000,CLE@LV,LV,CLE,,,,,,QB
123236-40534,QB,Mike,Mike White,White,1.1200000047683716,1,6000,CAR@SF,CAR,SF,,,,,,QB
123236-41562,QB,Nick,Nick Mullens,Mullens,0.33000001311302185,4,6000,JAC@ARI,JAC,ARI,,,,,,QB
123236-44715,QB,Cooper,Cooper Rush,Rush,1.4299999475479126,4,6000,NYJ@BAL,BAL,NYJ,,,,,,QB
123236-69294,QB,Skylar,Skylar Thompson,Thompson,2.626666704813639,3,6000,PIT@CHI,PIT,CHI,IR,Hamstring,,,,QB
123236-70324,QB,Carson,Carson Wentz,Wentz,16.267999267578126,5,6000,MIN@GB,MIN,GB,IR,Shoulder,,,,QB
123236-73398,QB,Chris,Chris Oladokun,Oladokun,0.25,2,6000,IND@KC,KC,IND,,,,,,QB
123236-90813,QB,Clayton,Clayton Tune,Tune,-0.3466666539510091,6,6000,MIN@GB,GB,MIN,,,,,,QB
123236-61157,QB,Brett,Brett Rypien,Rypien,0,1,6000,IND@KC,IND,KC,,,,,,QB
123236-86793,QB,Jake,Jake Haener,Haener,1.7799999713897705,8,6000,ATL@NO,NO,ATL,,,,,,QB
123236-28434,QB,Trevor,Trevor Siemian,Siemian,,0,6000,SEA@TEN,TEN,SEA,,,,,,QB
123236-92975,QB,Malik,Malik Cunningham,Cunningham,,0,6000,NYG@DET,DET,NYG,,,,,,QB
123236-154450,QB,Riley,Riley Leonard,Leonard,0.10000000149011612,1,6000,IND@KC,IND,KC,,,,,,QB
123236-119641,QB,Brady,Brady Cook,Cook,,0,6000,NYJ@BAL,NYJ,BAL,,,,,,QB
123236-154462,QB,Jalen,Jalen Milroe,Milroe,-0.5333333412806193,3,6000,SEA@TEN,SEA,TEN,,,,,,QB
123236-88937,QB,Carter,Carter Bradley,Bradley,,0,6000,JAC@ARI,JAC,ARI,,,,,,QB
123236-56192,QB,John,John Wolford,Wolford,,0,6000,MIN@GB,MIN,GB,,,,,,QB
123236-111557,QB,Spencer,Spencer Rattler,Rattler,12.954999923706055,8,6000,ATL@NO,NO,ATL,,,,,,QB
123236-200653,QB,Max,Max Brosmer,Brosmer,0.5266666809717814,3,6000,MIN@GB,MIN,GB,,,,,,QB
123236-63484,QB,Kyler,Kyler Murray,Murray,16.155999755859376,5,6000,JAC@ARI,ARI,JAC,IR,Foot,,,,QB
123236-103539,WR,Wan'Dale,Wan'Dale Robinson,Robinson,9.772727272727273,11,5900,NYG@DET,NYG,DET,,,,,,WR/FLEX
123236-83074,TE,Dallas,Dallas Goedert,Goedert,10.955555386013454,9,5900,PHI@DAL,PHI,DAL,,,,,,TE/FLEX
123236-69777,WR,Darnell,Darnell Mooney,Mooney,3.799999952316284,8,5900,ATL@NO,ATL,NO,,,,,,WR/FLEX
123236-129305,WR,Josh,Josh Downs,Downs,7.288888719346788,9,5900,IND@KC,IND,KC,,,,,,WR/FLEX
123236-128624,WR,Tez,Tez Johnson,Johnson,6.733333163791233,9,5900,TB@LAR,TB,LAR,,,,,,WR/FLEX
123236-144102,RB,Kyle,Kyle Monangai,Monangai,7.7,10,5900,PIT@CHI,CHI,PIT,,,,,,RB/FLEX
123236-103252,RB,Zonovan,Zonovan Knight,Knight,6.337500095367432,8,5900,JAC@ARI,ARI,JAC,Q,Ankle,,,,RB/FLEX
123236-103619,WR,Tre,Tre Tucker,Tucker,10.580000305175782,10,5800,CLE@LV,LV,CLE,,,,,,WR/FLEX
123236-170287,WR,Rashid,Rashid Shaheed,Shaheed,8.372727134011008,11,5800,SEA@TEN,SEA,TEN,,,,,,WR/FLEX
123236-102796,WR,Ricky,Ricky Pearsall,Pearsall,9.759999847412109,5,5800,CAR@SF,SF,CAR,,,,,,WR/FLEX
123236-92575,RB,Isiah,Isiah Pacheco,Pacheco,6.837500095367432,8,5800,IND@KC,KC,IND,,,,,,RB/FLEX
123236-119653,WR,Kayshon,Kayshon Boutte,Boutte,9.733333163791233,9,5800,NE@CIN,NE,CIN,,,,,,WR/FLEX
123236-70603,RB,Devin,Devin Singletary,Singletary,4.072727203369141,11,5800,NYG@DET,NYG,DET,,,,,,RB/FLEX
123236-52436,TE,Mark,Mark Andrews,Andrews,8.390000152587891,10,5700,NYJ@BAL,BAL,NYJ,,,,,,TE/FLEX
123236-137516,WR,Parker,Parker Washington,Washington,7.45,10,5700,JAC@ARI,JAC,ARI,,,,,,WR/FLEX
123236-90428,RB,Tyler,Tyler Allgeier,Allgeier,7.6099998474121096,10,5700,ATL@NO,ATL,NO,,,,,,RB/FLEX
123236-63043,WR,DJ,DJ Moore,Moore,7.737999725341797,10,5700,PIT@CHI,CHI,PIT,,,,,,WR/FLEX
123236-25267,WR,Mack,Mack Hollins,Hollins,6.909999847412109,10,5700,NE@CIN,NE,CIN,,,,,,WR/FLEX
123236-27477,WR,Sterling,Sterling Shepard,Shepard,5.779999923706055,10,5700,TB@LAR,TB,LAR,Q,Shoulder,,,,WR/FLEX
123236-111540,RB,Rhamondre,Rhamondre Stevenson,Stevenson,8.350000381469727,8,5700,NE@CIN,NE,CIN,Q,Toe,,,,RB/FLEX
123236-185593,WR,Andrei,Andrei Iosivas,Iosivas,5.25,8,5600,NE@CIN,CIN,NE,,,,,,WR/FLEX
123236-63819,WR,Darius,Darius Slayton,Slayton,5.474999904632568,8,5600,NYG@DET,NYG,DET,Q,Hamstring,,,,WR/FLEX
123236-90561,WR,Jerry,Jerry Jeudy,Jeudy,5.709999847412109,10,5600,CLE@LV,CLE,LV,,,,,,WR/FLEX
123236-86687,WR,Hollywood,Hollywood Brown,Brown,8.59000015258789,10,5600,IND@KC,KC,IND,,,,,,WR/FLEX
123236-128810,TE,Theo,Theo Johnson,Johnson,7.545454545454546,11,5600,NYG@DET,NYG,DET,,,,,,TE/FLEX
123236-86875,RB,Jordan,Jordan Mason,Mason,9.030000305175781,10,5600,MIN@GB,MIN,GB,,,,,,RB/FLEX
123236-160620,RB,Bhayshul,Bhayshul Tuten,Tuten,5.790000152587891,10,5600,JAC@ARI,JAC,ARI,Q,Ankle,,,,RB/FLEX
123236-166916,WR,Matthew,Matthew Golden,Golden,5.011110941569011,9,5500,MIN@GB,GB,MIN,Q,Shoulder,,,,WR/FLEX
123236-79970,WR,Cooper,Cooper Kupp,Kupp,6.5,9,5500,SEA@TEN,SEA,TEN,,,,,,WR/FLEX
123236-63759,RB,Tony,Tony Pollard,Pollard,8.390000152587891,10,5500,SEA@TEN,TEN,SEA,,,,,,RB/FLEX
123236-94579,RB,Emari,Emari Demercado,Demercado,4.8125,8,5500,JAC@ARI,ARI,JAC,O,Ankle,,,,RB/FLEX
123236-114198,WR,Xavier,Xavier Legette,Legette,6.266666836208767,9,5500,CAR@SF,CAR,SF,Q,Hip,,,,WR/FLEX
123236-137953,TE,AJ,AJ Barner,Barner,7.719999694824219,10,5500,SEA@TEN,SEA,TEN,,,,,,TE/FLEX
123236-90870,WR,Calvin,Calvin Austin III,Austin III,5.900000095367432,8,5500,PIT@CHI,PIT,CHI,,,,,,WR/FLEX
123236-69558,WR,Greg,Greg Dortch,Dortch,4.44000015258789,10,5500,JAC@ARI,ARI,JAC,,,,,,WR/FLEX
123236-86047,RB,Malik,Malik Davis,Davis,0.8666666348775228,3,5400,PHI@DAL,DAL,PHI,,,,,,RB/FLEX
123236-64808,TE,Juwan,Juwan Johnson,Johnson,8.65999984741211,10,5400,ATL@NO,NO,ATL,,,,,,TE/FLEX
123236-88548,WR,Jalen,Jalen Tolbert,Tolbert,3.577777862548828,9,5400,PHI@DAL,DAL,PHI,,,,,,WR/FLEX
123236-60957,WR,KaVontae,KaVontae Turpin,Turpin,4.375,8,5400,PHI@DAL,DAL,PHI,,,,,,WR/FLEX
123236-137967,RB,Blake,Blake Corum,Corum,4.1200000762939455,10,5400,TB@LAR,LAR,TB,,,,,,RB/FLEX
123236-172861,WR,Elic,Elic Ayomanor,Ayomanor,5.94000015258789,10,5400,SEA@TEN,TEN,SEA,Q,Hamstring,,,,WR/FLEX
123236-110457,WR,Dontayvion,Dontayvion Wicks,Wicks,3.387500047683716,8,5400,MIN@GB,GB,MIN,Q,Calf,,,,WR/FLEX
123236-166801,RB,Jaydon,Jaydon Blue,Blue,1.875,4,5400,PHI@DAL,DAL,PHI,,,,,,RB/FLEX
123236-28744,RB,Raheem,Raheem Mostert,Mostert,2.357142857142857,7,5300,CLE@LV,LV,CLE,,,,,,RB/FLEX
123236-129112,WR,Chimere,Chimere Dike,Dike,4.6,10,5300,SEA@TEN,TEN,SEA,,,,,,WR/FLEX
123236-151789,WR,Adonai,Adonai Mitchell,Mitchell,2.1333334181043835,9,5300,NYJ@BAL,NYJ,BAL,,,,,,WR/FLEX
123236-111876,WR,DeMario,DeMario Douglas,Douglas,6.590000152587891,10,5300,NE@CIN,NE,CIN,,,,,,WR/FLEX
123236-27050,WR,Tyler,Tyler Lockett,Lockett,2.3700000762939455,10,5300,CLE@LV,LV,CLE,,,,,,WR/FLEX
123236-128693,RB,Tank,Tank Bigsby,Bigsby,2.2444445292154946,9,5300,PHI@DAL,PHI,DAL,,,,,,RB/FLEX
123236-201547,WR,Jalen,Jalen Coker,Coker,3.8599998474121096,5,5300,CAR@SF,CAR,SF,,,,,,WR/FLEX
123236-40845,TE,Hunter,Hunter Henry,Henry,7.563636086203835,11,5300,NE@CIN,NE,CIN,,,,,,TE/FLEX
123236-71705,TE,Noah,Noah Fant,Fant,6.824999809265137,8,5200,NE@CIN,CIN,NE,,,,,,TE/FLEX
